datetime,power,GHI,DHI,Cloud_mean,Temperature_mean,Wind_speed_mean,Precipitation_intensity_mean,hour_cos,hour_sin,zenith_cos,zenith_sin,azimuth_cos,azimuth_sin,power_lag1,power_lag2,power_lag3,power_lag4,Wind_cos,Wind_sin
6/19/2020 6:00,-0.611375174,-0.614251507,-0.369381186,-0.132227049,-0.444313109,0.314100841,-0.151625452,-5.41E-06,1.413853977,0.045098547,1.409044665,0.691102702,1.189967702,-0.737968052,-0.771731325,-0.77465858,-0.774616024,1.079522036,0.909344409
6/19/2020 7:00,-0.469274194,-0.552914232,0.047931806,1.286179096,-0.317668962,0.12948074,-0.151625452,-0.366163715,1.365683295,0.208919515,1.382187755,0.525856956,1.279041529,-0.611375174,-0.737968052,-0.771731216,-0.774616024,-0.226997525,-1.393034798
6/19/2020 8:00,-0.245462662,-0.139429425,0.52006588,1.32422064,-0.189556478,0.31694115,-0.151625452,-0.707368933,1.224454002,0.809273313,1.097557267,-0.103012626,1.399866579,-0.469274194,-0.611375174,-0.737967944,-0.771688716,-1.1317227,0.865252968
6/19/2020 9:00,0.09892147,0.2634281,0.923159938,0.449265126,-0.043089769,0.284277594,-0.151625452,-1.000368497,0.99979064,1.215658376,0.57722653,-1.380958352,0.357714491,-0.245462662,-0.469274194,-0.611375073,-0.737926086,1.389012716,0.205549305
6/19/2020 10:00,0.219482347,0.441291079,1.273523933,1.193792489,0.05675721,0.512922487,-0.151625452,-1.22519497,0.707003648,1.250863314,0.491019222,0.91064041,-1.086630111,0.09892147,-0.245462662,-0.469274101,-0.611335623,-0.432564436,-1.344694357
6/19/2020 11:00,-0.042823972,0.105574075,1.650398421,1.172054464,0.089794814,0.545586043,-0.151625452,-1.3665268,0.366045973,0.41524901,1.320779387,-1.22330704,-0.792017775,0.219482347,0.09892147,-0.245462581,-0.469237355,0.663866144,1.252550238
6/19/2020 12:00,1.075652535,0.326032585,2.020927119,1.23726854,0.113655305,0.332562851,-0.151625452,-1.414732455,0.000153319,-1.418738563,-0.586442103,-0.747577595,-1.269944376,-0.042823972,0.219482347,0.098921533,-0.245430093,-0.830276504,-1.145373394
6/19/2020 13:00,1.452967401,1.11057947,2.340180377,0.829680567,0.351893134,0.348184551,-0.151625452,-1.3665268,-0.365739336,-0.580595378,1.345170111,1.33992467,0.194354542,1.075652535,-0.042823972,0.219482404,0.098947469,-0.772233033,-1.184919937
6/19/2020 14:00,1.565792991,1.46138059,1.581012931,0.63403834,0.629409003,-0.049458741,-0.151625452,-1.22519497,-0.70669701,-1.431920175,0.617342297,-1.327146325,0.516667132,1.452967401,1.075652535,-0.042823902,0.219506046,1.2250188,0.69545413
6/19/2020 15:00,2.123022028,1.88300866,1.212102501,-0.637636135,0.91169697,-0.229818378,-0.151625452,-1.000368497,-0.999484003,1.204578028,-0.54412373,-0.966906086,-1.105287394,1.565792991,1.452967401,1.075652546,-0.042795269,0.616161195,1.277329602
6/19/2020 16:00,1.95349931,1.198880954,0.888176269,-0.463731933,1.000531415,0.443334911,-0.151625452,-0.707368933,-1.224147365,-0.398722721,-1.334318073,-1.424856807,0.129349372,2.123022028,1.565792991,1.452967393,1.075659899,0.939280769,1.056687659
6/19/2020 17:00,1.495518839,1.415753836,0.138936621,-0.855016387,1.108454253,0.637896093,-0.151625452,-0.366163715,-1.365376658,-0.6784457,-1.252674467,1.357257014,-0.069410123,1.95349931,2.123022028,1.565792976,1.452967566,1.195988338,-0.731814817
6/19/2020 18:00,0.319726455,1.072951978,-0.026326669,-0.958272006,1.062935777,0.481679085,-0.151625452,-5.41E-06,-1.413547339,-0.146635864,-1.360368346,-0.137787342,1.39775466,1.495518839,1.95349931,2.123021984,1.565791003,-0.837745263,-1.139970821
6/19/2020 19:00,0.016876517,0.718162026,-0.205699798,-1.072396639,1.139289349,-0.367573375,-0.151625452,0.36615289,-1.365376658,0.565155144,-1.197316624,-0.999596812,1.00658621,0.319726455,1.495518839,1.953499275,2.123009409,-1.262941742,-0.6433265
6/19/2020 20:00,-0.341985166,0.122782209,-0.316069274,-1.072396639,1.08202417,-0.724032184,-0.151625452,0.707358109,-1.224147365,0.890516914,-0.970756242,-1.187409736,0.78060343,0.016876517,0.319726455,1.495518828,1.953489926,-0.860804696,1.136417951
6/19/2020 21:00,-0.330838373,-0.586984896,-0.32114227,-0.588725578,0.834609229,-0.954097232,-0.151625452,1.000357673,-0.999484003,0.570399382,-1.194626893,-1.267253486,0.646252084,-0.341985166,0.016876517,0.319726506,1.495518192,0.249635885,1.399764173
6/19/2020 22:00,-0.69390453,-0.761694251,-0.422329443,-0.420255883,0.531397446,-1.228187073,-0.151625452,1.225184145,-0.70669701,-0.972842885,-1.093698661,-1.40213103,0.270660834,-0.330838373,-0.341985166,0.016876584,0.319748241,-1.085581309,0.922881992
6/19/2020 23:00,-0.765955586,-0.897321703,-0.7525651,-0.528946009,0.158439612,-1.27647233,-0.151625452,1.366515975,-0.365739336,-0.488344809,1.371676528,-1.332575305,-0.57079018,-0.69390453,-0.330838373,-0.341985079,0.016904081,-0.96266753,-1.037556983
6/20/2020 0:00,-0.773380369,-0.914328235,-0.838951489,-0.882188918,-0.056671895,-1.473873822,-0.151625452,1.41472163,0.000153319,-0.440808109,-1.325737948,-0.389874085,-1.422853829,-0.765955586,-0.69390453,-0.330838287,-0.341950755,-1.378058925,-0.337279261
6/20/2020 1:00,-0.774658689,-0.914328235,-0.893190723,0.047111659,-0.14550634,-1.432689338,-0.151625452,1.366515975,0.366045973,1.00551709,-0.851231341,1.061952848,-0.917325331,-0.773380369,-0.765955586,-0.693904425,-0.330804175,1.297453952,0.544296672
6/20/2020 2:00,-0.774658689,-0.914328235,-0.890299661,-0.45286292,0.095301081,0.351024861,-0.151625452,1.225184145,0.707003648,0.403163731,-1.268137632,0.30816279,-1.424310064,-0.774658689,-0.773380369,-0.765955477,-0.693863405,-0.861003477,1.136266857
6/20/2020 3:00,-0.774645607,-0.914328235,-0.884153881,-0.224613656,-0.123114186,0.537065115,-0.151625452,1.000357673,0.99979064,-1.547601155,0.264558367,1.301159888,-0.438199273,-0.774658689,-0.774658689,-0.77338026,-0.765913086,0.790109736,1.175032043
6/20/2020 4:00,-0.772668844,-0.903290549,-0.838333275,1.144881932,-0.25856836,1.063942478,-0.151625452,0.707358109,1.224454002,1.093425958,-0.736944006,1.225399568,0.57602132,-0.774645607,-0.774658689,-0.77465858,-0.773337727,0.01650324,1.423461862
6/20/2020 5:00,-0.74785186,-0.824982742,-0.6604875,0.88402563,-0.380440409,1.225840104,-0.151625452,0.36615289,1.365683295,0.759280528,1.135534142,0.909958547,1.019518336,-0.772668844,-0.774645607,-0.77465858,-0.774616024,1.253900959,-0.626923072
6/20/2020 6:00,-0.642680354,-0.78346002,-0.559409424,1.112274895,-0.559577636,1.857808909,-0.151625452,-5.41E-06,1.413853977,0.024277432,1.411147166,0.750056857,1.150692547,-0.74785186,-0.772668844,-0.774645498,-0.774616024,0.410472457,1.359788803
6/20/2020 7:00,-0.456301206,-0.569812763,-0.117531496,-0.094185504,-0.704943091,1.116488199,-0.151625452,-0.366163715,1.365683295,0.185232915,1.387223771,0.590429426,1.247657884,-0.642680354,-0.74785186,-0.772668735,-0.774602942,0.669548578,1.249442714
6/20/2020 8:00,-0.217130441,-0.302417089,0.613979941,0.873156617,-0.705310176,0.909145625,-0.151625452,-0.707368933,1.224454002,0.789341463,1.11311108,-0.028591675,1.401385477,-0.456301206,-0.642680354,-0.747851752,-0.772626216,1.380069693,-0.24737303
6/20/2020 9:00,0.105304589,0.016473384,1.340818403,1.291613603,-0.644374152,0.950330109,-0.151625452,-1.000368497,0.99979064,1.205582711,0.599142004,-1.356992225,0.436012534,-0.217130441,-0.456301206,-0.642680252,-0.747809706,-1.239836382,-0.68639436
6/20/2020 10:00,0.468670852,0.61685004,2.644832862,1.123143907,-0.54269175,1.029858767,-0.151625452,-1.22519497,0.707003648,1.24348771,0.510554265,0.844339414,-1.145933414,0.105304589,-0.217130441,-0.456301113,-0.642640206,-1.383867817,-0.313089086
6/20/2020 11:00,0.850463902,0.572533697,2.510789405,1.378565703,-0.495704936,1.024178149,-0.151625452,-1.3665268,0.366045973,0.401087962,1.326048447,-1.272085154,-0.704698242,0.468670852,0.105304589,-0.217130361,-0.456264614,0.040222028,1.422837028
6/20/2020 12:00,1.15148022,1.675258249,2.393528654,0.797073529,-0.281694683,0.713164288,-0.151625452,-1.414732455,0.000153319,-1.416429775,-0.590898677,-0.83773154,-1.210313639,0.850463902,0.468670852,0.105304652,-0.217098412,0.789939263,1.175149454
6/20/2020 13:00,1.733118181,1.989605487,2.034327828,0.177539811,-0.068051514,0.541325579,-0.151625452,-1.3665268,-0.365739336,-0.573540842,1.347424749,1.35317444,0.081410904,1.15148022,0.850463902,0.468670895,0.105330466,-1.401942824,-0.221053091
6/20/2020 14:00,2.550545195,2.016317694,2.879190718,0.601431302,0.056390126,0.308420222,-0.151625452,-1.22519497,-0.70669701,-1.423198065,0.634867197,-1.283229096,0.614797921,1.733118181,1.15148022,0.850463925,0.468689796,0.095790377,-1.406198145
6/20/2020 15:00,1.860599856,2.518442388,1.271451096,1.036191806,0.257552422,-0.050878896,-0.151625452,-1.000368497,-0.999484003,1.191615546,-0.570793191,-1.034464468,-1.039060932,2.550545195,1.733118181,1.151480227,0.850475562,-1.169520188,0.813009244
6/20/2020 16:00,2.551350961,2.109313615,0.15750124,-0.382214338,0.356298148,0.035750536,-0.151625452,-0.707368933,-1.224147365,-0.435626985,-1.32686182,-1.413300535,0.211870757,1.860599856,2.550545195,1.733118157,1.151486137,-0.804161522,1.177294675
6/20/2020 17:00,1.881665022,1.697384021,-0.128750271,-1.072396639,0.439626325,-0.180112966,-0.151625452,-0.366163715,-1.365376658,-0.716526659,-1.236778621,1.353653071,-0.142892515,2.551350961,1.860599856,2.550545128,1.733113001,-0.842331593,1.150220432
6/20/2020 18:00,0.894315412,1.265423871,-0.169388785,-1.072396639,0.460917225,-0.421539251,-0.151625452,-5.41E-06,-1.413547339,-0.189480402,-1.358939278,-0.072436566,1.40098487,1.881665022,2.551350961,1.860599825,2.550524419,-0.69820621,-1.229551295
6/20/2020 19:00,0.056516099,0.758424738,0.011457148,-0.969141019,0.562232543,-0.528050847,-0.151625452,0.36615289,-1.365376658,0.527619953,-1.215807363,-0.95351077,1.049647978,0.894315412,1.881665022,2.551350895,1.860592243,0.095833917,-1.406194902
6/20/2020 20:00,0.249161763,-0.282753736,0.314509548,0.221015861,0.42934796,-0.875988728,-0.151625452,0.707358109,-1.224147365,0.861469826,-0.9968807,-1.151442633,0.831818858,0.056516099,0.894315412,1.88166499,2.55133017,0.297196746,1.390026891
6/20/2020 21:00,-0.166691781,-0.365496778,-0.137296178,-0.474600946,0.4473351,-0.769477132,-0.151625452,1.000357673,-0.999484003,0.53856817,-1.210550161,-1.236513147,0.701977582,0.249161763,0.056516099,0.894315433,1.881657008,-1.374719825,0.364004859
6/20/2020 22:00,-0.551506744,-0.706952226,-0.454894802,0.351444012,0.290222941,-0.840484863,-0.151625452,1.225184145,-0.70669701,-0.997248932,-1.07627363,-1.387051132,0.3349078,-0.166691781,0.249161763,0.056516165,0.894326236,-0.986752699,1.028469964
6/20/2020 23:00,-0.757285897,-0.865346255,-0.691470958,-0.528946009,0.072908927,-0.802140688,-0.151625452,1.366515975,-0.365739336,-0.465537656,1.377258174,-1.356039204,-0.506592623,-0.551506744,-0.166691781,0.249161818,0.056542907,-0.170746499,1.414317726
6/21/2020 0:00,-0.77442555,-0.914328235,-0.864352833,-0.990879044,-0.277289669,-0.824863162,-0.151625452,1.41472163,0.000153319,-0.455831318,-1.322370928,-0.456081295,-1.403318402,-0.757285897,-0.551506744,-0.166691704,0.249184895,-0.797119132,-1.168481113
6/21/2020 1:00,-0.774658689,-0.914328235,-0.894336238,-0.931099475,-0.721828977,-0.826283317,-0.151625452,1.366515975,0.366045973,1.001364205,-0.856067281,1.017353299,-0.973097654,-0.77442555,-0.757285897,-0.551506647,-0.166660714,0.454570568,1.345223465
6/21/2020 2:00,-0.774658689,-0.914328235,-0.89219067,-1.072396639,-0.800752141,-0.893030584,-0.151625452,1.225184145,0.707003648,0.405530209,-1.267264479,0.239551386,-1.440493877,-0.774658689,-0.77442555,-0.757285789,-0.551468336,-1.418175638,0.08479275
6/21/2020 3:00,-0.774656353,-0.914328235,-0.879517272,-0.800671324,-1.075331334,-1.292094031,-0.151625452,1.000357673,0.99979064,-1.549454607,0.254022867,1.279929762,-0.506243836,-0.774658689,-0.774658689,-0.77442544,-0.757243563,-1.239313798,-0.687328582
6/21/2020 4:00,-0.772048202,-0.907711383,-0.823696136,-0.230048162,-1.033116619,-1.209725063,-0.151625452,0.707358109,1.224454002,1.103682052,-0.721863907,1.252782902,0.512028746,-0.774656353,-0.774658689,-0.77465858,-0.774382888,-1.221183692,0.732365027
6/21/2020 5:00,-0.747355186,-0.719242722,-0.698889532,-1.072396639,-0.82277721,-0.63030198,-0.151625452,0.36615289,1.365683295,0.739155577,1.14988263,0.957701406,0.971860619,-0.772048202,-0.774656353,-0.77465858,-0.774616024,-1.32034537,-0.516912332
6/21/2020 6:00,-0.653174345,-0.377628872,-0.56808261,-1.072396639,-0.588210226,-0.299405954,-0.151625452,-5.41E-06,1.413853977,-0.00546862,1.413647822,0.803485828,1.111168883,-0.747355186,-0.772048202,-0.774656243,-0.774616024,-0.535504075,1.321316204
6/21/2020 7:00,-0.565712262,0.075816244,-0.364999136,-1.050658614,-0.414579265,-0.154550183,-0.151625452,-0.366163715,1.365683295,0.15288755,1.393462403,0.649038153,1.215440589,-0.653174345,-0.747355186,-0.772048093,-0.774613687,0.072499398,-1.407738644
6/21/2020 8:00,-0.217738211,0.609239581,0.14873714,-0.855016387,-0.273985909,-0.292305181,-0.151625452,-0.707368933,1.224454002,0.762254231,1.133369691,0.040432614,1.399144489,-0.565712262,-0.653174345,-0.747355078,-0.772005586,0.769727707,1.188811669
6/21/2020 9:00,-0.023749628,0.708420351,0.693347777,-0.800671324,-0.179278112,-0.512429146,-0.151625452,-1.000368497,0.99979064,1.19136367,0.628445788,-1.330840444,0.507430801,-0.217738211,-0.565712262,-0.653174242,-0.747313041,-0.209095234,-1.395729769
6/21/2020 10:00,0.563948338,1.185244049,0.600288307,-0.691981198,-0.059975655,-0.214196677,-0.151625452,-1.22519497,0.707003648,1.232536528,0.53799957,0.779027471,-1.197511538,-0.023749628,-0.217738211,-0.565712164,-0.653133997,1.067778612,0.923422061
6/21/2020 11:00,1.458622675,2.024943361,0.272289132,-0.827843855,0.120262826,-0.173012193,-0.151625452,-1.3665268,0.366045973,0.378059919,1.334270844,-1.312828008,-0.61861844,0.563948338,-0.023749628,-0.217738131,-0.565673583,-0.83560843,-1.141524106
6/21/2020 12:00,1.921055068,2.34335863,0.170301917,-1.045224107,0.299400053,-0.244019924,-0.151625452,-1.414732455,0.000153319,-1.409672261,-0.603717603,-0.920689662,-1.145830577,1.458622675,0.563948338,-0.023749559,-0.217706171,-0.030700925,1.423514711
6/21/2020 13:00,1.086936505,2.434777739,0.234268939,-0.822409349,0.415765834,-0.133247864,-0.151625452,-1.3665268,-0.365739336,-0.576010856,1.346639705,1.357682949,-0.031588715,1.921055068,1.458622675,0.563948376,-0.023721289,-0.861138453,1.136164229
6/21/2020 14:00,2.313830495,2.484458125,0.044586174,-1.072396639,0.55305543,-0.290885026,-0.151625452,-1.22519497,-0.70669701,-1.418656519,0.643749822,-1.231170818,0.71110031,1.086936505,1.921055068,1.458622666,0.563965464,-1.359419619,-0.40486603
6/21/2020 15:00,3.338940298,2.417324804,0.133954539,-1.072396639,0.613257286,-0.016795185,-0.151625452,-1.000368497,-0.999484003,1.182360724,-0.588977702,-1.100248188,-0.965116245,2.313830495,1.086936505,1.921055035,1.458622732,1.083522588,0.904462917
6/21/2020 16:00,3.191539552,2.183222189,0.196903325,-1.072396639,0.697319632,-0.371833839,-0.151625452,-0.707368933,-1.224147365,-0.46339371,-1.320614847,-1.395919296,0.298720079,3.338940298,2.313830495,1.086936516,1.921046303,-0.25615723,-1.388138555
6/21/2020 17:00,0.976595271,1.800676022,0.091679575,-0.882188918,0.728521813,-0.035257195,-0.151625452,-0.366163715,-1.365376658,-0.74611068,-1.223558029,1.345690121,-0.221641018,3.191539552,3.338940298,2.313830441,1.086943653,-1.380250087,0.341975747
6/21/2020 18:00,0.720136879,0.96101271,-0.07969313,-1.072396639,0.663914944,-0.320708273,-0.151625452,-5.41E-06,-1.413547339,-0.223529863,-1.356936869,-0.001693085,1.40093018,0.976595271,3.191539552,3.33894019,2.313814236,0.656446768,-1.242952658
6/21/2020 19:00,0.282520185,0.788211369,-0.290213361,-1.072396639,0.707597998,-0.47976559,-0.151625452,0.36615289,-1.365376658,0.497500051,-1.229706899,-0.90170467,1.093721622,0.720136879,0.976595271,3.191539451,3.338904481,-1.366132839,-0.381983926
6/21/2020 20:00,0.175205133,0.210831692,-0.397455399,-1.072396639,0.640054453,-0.610419815,-0.151625452,0.707358109,-1.224147365,0.83841771,-1.016622584,-1.110457762,0.88489956,0.282520185,0.720136879,0.976595288,3.191506547,0.789587111,1.175391877
6/21/2020 21:00,0.022229333,-0.207491553,-0.529880589,-1.072396639,0.670522465,-0.72261203,-0.151625452,1.000357673,-0.999484003,0.514595271,-1.221918464,-1.201253773,0.759550681,0.175205133,0.282520185,0.720136909,0.976604525,-0.835358692,-1.141705244
6/21/2020 22:00,-0.517906737,-0.598915388,-0.615539667,-1.072396639,0.202856834,-0.995281716,-0.151625452,1.225184145,-0.70669701,-1.013863014,-1.063967047,-1.368169869,0.401425207,0.022229333,0.175205133,0.282520238,0.720151026,-0.219645581,1.407774228
6/21/2020 23:00,-0.760725354,-0.891223255,-0.746182944,-1.072396639,-0.249758333,-1.037886355,-0.151625452,1.366515975,-0.365739336,-0.452086876,1.380373902,-1.377121583,-0.439129821,-0.517906737,0.022229333,0.175205192,0.282542681,0.155418569,1.414082089
6/22/2020 0:00,-0.774331826,-0.914328235,-0.854843239,-1.072396639,-0.626754096,-1.397185473,-0.151625452,1.41472163,0.000153319,-0.46121273,-1.321125516,-0.522378239,-1.380027418,-0.760725354,-0.517906737,0.022229401,0.175229676,0.335131435,1.381022686
6/22/2020 1:00,-0.774658689,-0.914328235,-0.888935952,-1.072396639,-0.917117922,-1.390084699,-0.151625452,1.366515975,0.366045973,1.003543958,-0.853534548,0.970045627,-1.026532498,-0.774331826,-0.760725354,-0.517906641,0.022256795,1.159347828,-0.788897708
6/22/2020 2:00,-0.774658689,-0.914328235,-0.896263613,-1.072396639,-1.068723813,-1.226766919,-0.151625452,1.225184145,0.707003648,0.417114725,-1.262924313,0.171309285,-1.45293269,-0.774658689,-0.774331826,-0.760725246,-0.517868969,-0.736867704,-1.207014352
6/22/2020 3:00,-0.774622787,-0.914328235,-0.876808038,-1.072396639,-1.124887739,-1.480974595,-0.151625452,1.000357673,0.99979064,-1.55269398,0.234281313,1.256242083,-0.571059106,-0.774658689,-0.774658689,-0.774331717,-0.760682954,1.077506906,-0.898182392
6/22/2020 4:00,-0.771624866,-0.9098714,-0.813404683,-1.072396639,-1.283468236,-1.584645882,-0.151625452,0.707358109,1.224454002,1.118702968,-0.698975013,1.276060957,0.449746513,-0.774622787,-0.774658689,-0.77465858,-0.774289167,1.014536527,0.98292422
6/22/2020 5:00,-0.747568909,-0.729812404,-0.71692685,-1.072396639,-1.305493305,-1.966667474,-0.151625452,0.36615289,1.365683295,0.711292864,1.168912922,1.000580226,0.924905387,-0.771624866,-0.774622787,-0.77465858,-0.774616024,-0.272525738,1.398717056
6/22/2020 6:00,-0.657578439,-0.381970506,-0.604011784,-1.072396639,-0.879675305,-1.969507783,-0.151625452,-5.41E-06,1.413853977,-0.044106016,1.416016868,0.851535137,1.072093239,-0.747568909,-0.771624866,-0.774622678,-0.774616024,1.369961316,-0.297807253
6/22/2020 7:00,-0.586465436,0.059335317,-0.472332089,-1.072396639,-0.071722359,-1.357421143,-0.151625452,-0.366163715,1.365683295,0.111857993,1.40032992,0.701770356,1.183178657,-0.657578439,-0.747568909,-0.771624757,-0.774580122,-1.376788382,-0.342333945
6/22/2020 8:00,-0.20667907,0.567954461,-0.400655569,-1.072396639,0.180464681,-0.816342234,-0.151625452,-0.707368933,1.224454002,0.727713332,1.157812764,0.103775074,1.393983716,-0.586465436,-0.657578439,-0.747568801,-0.771582258,1.046395216,-0.93453234
6/22/2020 9:00,-0.100887892,1.077747215,-0.303068586,-1.072396639,0.393006596,-0.969718933,-0.151625452,-1.000368497,0.99979064,1.172492676,0.664807729,-1.303480142,0.571945866,-0.20667907,-0.586465436,-0.657578336,-0.74752676,0.761894568,-1.180366916
6/22/2020 10:00,0.617480326,1.559776553,-0.231846636,-1.072396639,0.532498699,-0.567815176,-0.151625452,-1.22519497,0.707003648,1.2175112,0.573081869,0.715677691,-1.241882094,-0.100887892,-0.20667907,-0.586465336,-0.657538007,-0.9438861,-1.054532883
6/22/2020 11:00,1.446895884,1.964124489,-0.140496347,-1.072396639,0.682636253,-0.121886627,-0.151625452,-1.3665268,0.366045973,0.346064015,1.344997418,-1.346148742,-0.534799173,0.617480326,-0.100887892,-0.206678991,-0.58642636,0.845266089,1.135041756
6/22/2020 12:00,2.090959742,2.263452411,-0.146642127,-1.072396639,0.821394187,-0.094903689,-0.151625452,-1.414732455,0.000153319,-1.39821428,-0.624732449,-0.996243857,-1.07761277,1.446895884,0.617480326,-0.100887818,-0.206647241,-1.420309212,0.011119897
6/22/2020 13:00,2.860504835,2.430313705,-0.150515059,-1.072396639,0.984012613,-0.035257195,-0.151625452,-1.3665268,-0.365739336,-0.587979718,1.342768748,1.353595752,-0.143663576,2.090959742,1.446895884,0.617480361,-0.100858081,-0.381693433,1.373324673
6/22/2020 14:00,3.166886954,2.452806679,-0.170697945,-1.072396639,1.09927714,-0.371833839,-0.151625452,-1.22519497,-0.70669701,-1.418497114,0.644058709,-1.171007038,0.804550692,2.860504835,2.090959742,1.446895876,0.617496431,0.929428545,-1.05196127
6/22/2020 15:00,3.218410063,2.340205006,-0.144951128,-1.072396639,1.174162375,0.105338112,-0.151625452,-1.000368497,-0.999484003,1.177215,-0.598806316,-1.163165311,-0.883403658,3.166886954,2.860504835,2.0909597,1.446896165,0.610646648,1.280046827
6/22/2020 16:00,3.07619493,2.081643801,-0.134986965,-1.018051576,1.147365208,0.027229608,-0.151625452,-0.707368933,-1.224147365,-0.482071582,-1.316100781,-1.37190219,0.389177469,3.218410063,3.166886954,2.860504752,2.090947735,-1.117703811,0.88342176
6/22/2020 17:00,1.869154984,1.731605886,-0.213991145,-1.072396639,1.148099377,0.09255672,-0.151625452,-0.366163715,-1.365376658,-0.767369709,-1.213572204,1.332528619,-0.305150838,3.07619493,3.218410063,3.166886855,2.860478146,-0.082440053,1.421751362
6/22/2020 18:00,0.903839972,1.296153709,-0.277085393,-1.072396639,1.140023518,-0.006854103,-0.151625452,-5.41E-06,-1.413547339,-0.248726582,-1.35495888,0.074110737,1.396772155,1.869154984,3.07619493,3.218409961,3.166854419,-0.629000247,-1.265948626
6/22/2020 19:00,0.274938876,0.813397165,-0.364617298,-1.072396639,1.211604992,-0.208516058,-0.151625452,0.36615289,-1.365376658,0.475142982,-1.239501728,-0.843956046,1.138052876,0.903839972,1.869154984,3.076194835,3.218376546,-1.396247155,0.267329645
6/22/2020 20:00,0.177301611,0.282421847,-0.430893532,-1.072396639,1.113226351,-0.628881825,-0.151625452,0.707358109,-1.224147365,0.82180388,-1.030337433,-1.064142083,0.939219154,0.274938876,0.903839972,1.869154954,3.076164126,1.391633878,-0.172395823
6/22/2020 21:00,0.009008477,-0.227104505,-0.530953373,-1.072396639,1.088998775,-1.248069238,-0.151625452,1.000357673,-0.999484003,0.498767769,-1.229138304,-1.161169879,0.818429791,0.177301611,0.274938876,0.903839993,1.869147209,-0.51756827,1.328415563
6/22/2020 22:00,-0.51732347,-0.603566625,-0.618376181,-1.072396639,0.56039712,-0.883089501,-0.151625452,1.225184145,-0.70669701,-1.022895164,-1.057120355,-1.345146116,0.469797802,0.009008477,0.177301611,0.274938929,0.903850614,0.130569063,1.416777547
6/22/2020 23:00,-0.761057545,-0.898905715,-0.736764264,-1.072396639,0.117693234,-1.561923408,-0.151625452,1.366515975,-0.365739336,-0.44809136,1.381274424,-1.395426796,-0.36860005,-0.51732347,0.009008477,0.17730167,0.274961516,1.033511594,-0.948881852
6/23/2020 0:00,-0.774375446,-0.914328235,-0.860825374,-1.072396639,-0.246454572,-1.496596296,-0.151625452,1.41472163,0.000153319,-0.456962569,-1.322110851,-0.588413162,-1.352922856,-0.761057545,-0.51732347,0.009008545,0.177326114,-1.073368168,0.93715295
6/23/2020 1:00,-0.774658689,-0.914328235,-0.892990712,-1.072396639,-0.487629077,-1.53494047,-0.151625452,1.366515975,0.366045973,1.012001243,-0.843590841,0.92024491,-1.077390671,-0.774375446,-0.761057545,-0.517323374,0.009036192,1.372545142,0.299381654
6/23/2020 2:00,-0.774658689,-0.914328235,-0.896718182,-1.072396639,-0.537919652,-0.692788783,-0.151625452,1.225184145,0.707003648,0.437806251,-1.254897261,0.103770626,-1.461745304,-0.774658689,-0.774375446,-0.761057436,-0.517285714,0.575393806,-1.283116778
6/23/2020 3:00,-0.774658547,-0.914328235,-0.885499407,-1.072396639,-0.116139581,-0.366153221,-0.151625452,1.000357673,0.99979064,-1.556899904,0.205309459,1.230501186,-0.632479637,-0.774658689,-0.774658689,-0.774375336,-0.761015139,1.297280915,0.544720092
6/23/2020 4:00,-0.771776974,-0.907754584,-0.814622929,-1.072396639,-0.401364224,-1.131616559,-0.151625452,0.707358109,1.224454002,1.137990907,-0.668047564,1.295547538,0.389600445,-0.774658547,-0.774658689,-0.77465858,-0.774332785,0.90861615,1.083780415
6/23/2020 5:00,-0.741685094,-0.725362769,-0.6780157,-0.887623425,-0.431832236,-0.532311311,-0.151625452,0.36615289,1.365683295,0.675385878,1.192077437,1.038807159,0.879221206,-0.771776974,-0.774658547,-0.77465858,-0.774616024,0.267041054,1.39639895
6/23/2020 6:00,-0.655543449,-0.406882699,-0.553118182,-0.903926943,-0.157987212,-1.016584035,-0.151625452,-5.41E-06,1.413853977,-0.091578858,1.417574188,0.894386535,1.034114978,-0.741685094,-0.771776974,-0.774658437,-0.774616024,-0.318401749,-1.375557445
6/23/2020 7:00,-0.584130881,0.022240629,-0.418020124,-1.072396639,0.261590351,-0.804980997,-0.151625452,-0.366163715,1.365683295,0.062129789,1.407108204,0.748757209,1.151605815,-0.655543449,-0.741685094,-0.771776864,-0.774615881,0.103600955,1.419198701
6/23/2020 8:00,-0.215984534,0.526827742,-0.331651917,-1.072396639,0.505334448,-0.251120697,-0.151625452,-0.707368933,1.224454002,0.685366557,1.185787651,0.161224678,1.386706559,-0.584130881,-0.655543449,-0.741684987,-0.771734363,0.243508357,1.400894874
6/23/2020 9:00,-0.104557701,1.037830105,-0.246592871,-1.072396639,0.684104591,0.052792391,-0.151625452,-1.000368497,0.99979064,1.148347058,0.707802852,-1.275825618,0.629610537,-0.215984534,-0.584130881,-0.655543346,-0.741643058,0.244138186,1.400779946
6/23/2020 10:00,0.571124765,1.509844166,-0.184353213,-1.072396639,0.866545579,-0.272423016,-0.151625452,-1.22519497,0.707003648,1.197780785,0.615441163,0.655162682,-1.279618722,-0.104557701,-0.215984534,-0.584130782,-0.655503056,-1.326444237,0.514858017
6/23/2020 11:00,1.402117562,1.899035985,-0.096494019,-1.072396639,1.246110934,-0.086382761,-0.151625452,-1.3665268,0.366045973,0.304965596,1.357613332,-1.372735678,-0.454149929,0.571124765,-0.104557701,-0.215984454,-0.584091851,1.353136797,-0.36634214
